Unnamed: 0,period.fiscal-year,period.start,period.end,revenue,net_income,operating_income,entity.name,entity.cik,asset,current_asset,inventory,current_liability,debt,equity,eps,location,ROA1,ROE1,ROC1,OperatingMargin,NetMargin,CurrentRatio,QuickRatio,DERatio
0.0,2020.0,1/12/19,30/11/20,169410.0,-1505157.0,-1535343.0,PureBase Corp,1575858.0,635340.0,15340.0,0.0,1808014.0,0.0,-1301674.0,-0.01,CA,-2.369057512512985,1.1563240872906735,-2.369057512512985,-9.06288294669736,-8.88469984062334,0.008484447576180273,0.008484447576180273,-0.0
1.0,2019.0,1/12/18,30/11/19,361930.0,-3133423.0,-1349980.0,PureBase Corp,1575858.0,231188.0,30416.0,0.0,976821.0,0.0,-745633.0,-0.02,CA,-13.553571119608284,4.202366311576875,-13.553571119608284,-3.7299477799574503,-8.65753875058713,0.031137741715217014,0.031137741715217014,-0.0
2.0,2018.0,1/12/17,30/11/18,564296.0,-1164463.0,-1095534.0,PureBase Corp,1575858.0,227378.0,24290.0,0.0,5220989.0,0.0,-4993611.0,-0.01,CA,-5.121265030038086,0.23319057091151074,-5.121265030038086,-1.9414172703687427,-2.0635677020570764,0.004652375249210447,0.004652375249210447,-0.0
3.0,2017.0,1/12/16,30/11/17,484706.0,-1629562.0,-2142167.0,PureBase Corp,1575858.0,286103.0,73009.0,0.0,4318665.0,0.0,-4032562.0,-0.01,CA,-5.695717975694068,0.4041009164893187,-5.695717975694068,-4.419518223417907,-3.3619596208835874,0.016905455736900176,0.016905455736900176,-0.0
4.0,2016.0,1/12/15,30/11/16,177705.0,-2701166.0,-2554765.0,PureBase Corp,1575858.0,947462.0,652727.0,0.0,3762542.0,0.0,-2787907.0,-0.02,CA,-2.850949167354469,0.9688866952878987,-2.850949167354469,-14.376438479502546,-15.200281365183873,0.17348032261168114,0.17348032261168114,-0.0
5.0,2015.0,1/12/14,30/11/15,51898.0,-1412336.0,-1310169.0,PureBase Corp,1575858.0,403938.0,97163.0,0.0,1388009.0,0.0,-984071.0,-0.01,CA,-3.4964177670830674,1.435197257108481,-3.4964177670830674,-25.245076881575397,-27.213688388762574,0.07000170748172382,0.07000170748172382,-0.0
,,,,,,,,,,,,,,,,CA,,,,,,,,
