Unnamed: 0,period.fiscal-year,period.start,period.end,revenue,net_income,operating_income,asset,current_asset,inventory,current_liability,debt,entity.name,entity.cik,equity,eps,location,ROA1,ROE1,ROC1,OperatingMargin,NetMargin,CurrentRatio,QuickRatio,DERatio
0,2020,1/1/20,31/12/20,157643000,-53711000,8452000,785783000,155032000,24579000,52459000,264491000,"AgroFresh Solutions, Inc.",1592016,272393000,-1.26,PA,-0.06835347672321748,-0.1971820127536317,0.2682419955636607,0.053614813217205966,-0.34071287656286675,2.9552984235307576,2.4867610896128407,0.9709904439541398
1,2019,1/1/19,31/12/19,170065000,-53591000,-40755000,805692000,132345000,22621000,49778000,398064000,"AgroFresh Solutions, Inc.",1592016,333686000,-1.07,PA,-0.0665154922724813,-0.16060308193930822,0.4275492371774822,-0.2396436656572487,-0.31512068914826685,2.6587046486399615,2.2042669452368515,1.1929298801867625
2,2018,1/1/18,31/12/18,178786000,-30060000,7344000,899287000,143209000,24807000,64104000,400309000,"AgroFresh Solutions, Inc.",1592016,364313000,-0.6,PA,-0.0334264812012183,-0.0825114667881739,0.41171394671556466,0.041077041826541226,-0.168133970221382,2.234010358167977,1.8470298265318856,1.098805148320263
3,2017,1/1/17,31/12/17,164026000,23471000,40783000,983263000,178835000,24109000,94680000,402868000,"AgroFresh Solutions, Inc.",1592016,407637000,0.47,PA,0.023870520908444638,0.057578188437261583,0.4335960978903915,0.248637411142136,0.1430931681562679,1.888836079425433,1.6341994085340092,0.9883008657212177
4,2016,1/1/16,31/12/16,159669000,-111560000,-36854000,965844000,170501000,15467000,96870000,392996000,"AgroFresh Solutions, Inc.",1592016,335145000,-2.26,PA,-0.11550519545599497,-0.3328708469468439,0.2913886714624722,-0.23081499852820522,-0.6986954261628745,1.76010116651182,1.6004335707649426,1.1726148383535484
6,2015,1/1/15,31/12/15,163763000,-28494000,-13272000,1082674000,180656000,44176000,67570000,406286000,"AgroFresh Solutions, Inc.",1592016,443903000,-0.29,PA,-0.02631817149021774,-0.06418969910092971,0.34894344927466625,-0.08104394765606394,-0.1739953469342892,2.673612549948202,2.0198312860737015,0.9152585136842959
