Date,High,Low,Open,Close,Volume,Adj Close
2017-10-24,6.396999835968018,6.396999835968018,6.396999835968018,6.396999835968018,0,6.396999835968018
2017-10-25,6.718999862670898,6.718999862670898,6.718999862670898,6.718999862670898,0,6.718999862670898
2017-10-26,6.53000020980835,6.510000228881836,6.510000228881836,6.53000020980835,0,6.53000020980835
2017-10-27,6.567999839782715,6.567999839782715,6.567999839782715,6.567999839782715,0,6.567999839782715
2017-10-30,6.793000221252441,6.793000221252441,6.793000221252441,6.793000221252441,0,6.793000221252441
2017-10-31,6.793000221252441,6.793000221252441,6.793000221252441,6.793000221252441,0,6.793000221252441
2017-11-01,6.998000144958496,6.998000144958496,6.998000144958496,6.998000144958496,0,6.998000144958496
2017-11-02,7.063000202178955,7.0320000648498535,7.063000202178955,7.0320000648498535,0,7.0320000648498535
2017-11-03,7.085000038146973,7.057000160217285,7.057000160217285,7.085000038146973,0,7.085000038146973
2017-11-06,7.275000095367432,7.057000160217285,7.057000160217285,7.275000095367432,135,7.275000095367432
2017-11-07,7.02400016784668,6.960000038146973,7.02400016784668,6.960000038146973,0,6.960000038146973
2017-11-08,6.960999965667725,6.960999965667725,6.960999965667725,6.960999965667725,0,6.960999965667725
2017-11-09,6.9629998207092285,6.885000228881836,6.9629998207092285,6.885000228881836,0,6.885000228881836
2017-11-10,6.867000102996826,6.867000102996826,6.867000102996826,6.867000102996826,0,6.867000102996826
2017-11-13,6.848999977111816,6.795000076293945,6.848999977111816,6.798999786376953,0,6.798999786376953
2017-11-14,6.801000118255615,6.763999938964844,6.801000118255615,6.763999938964844,0,6.763999938964844
2017-11-15,6.888000011444092,6.868000030517578,6.888000011444092,6.868000030517578,0,6.868000030517578
2017-11-16,6.833000183105469,6.833000183105469,6.833000183105469,6.833000183105469,0,6.833000183105469
2017-11-17,7.034999847412109,6.979000091552734,7.034999847412109,6.979000091552734,0,6.979000091552734
2017-11-20,7.035999774932861,7.035999774932861,7.035999774932861,7.035999774932861,0,7.035999774932861
2017-11-21,7.127999782562256,7.127999782562256,7.127999782562256,7.127999782562256,0,7.127999782562256
2017-11-22,7.054999828338623,7.054999828338623,7.054999828338623,7.054999828338623,0,7.054999828338623
2017-11-23,6.894000053405762,6.894000053405762,6.894000053405762,6.894000053405762,0,6.894000053405762
2017-11-24,6.744999885559082,6.744999885559082,6.744999885559082,6.744999885559082,0,6.744999885559082
2017-11-27,6.7769999504089355,6.7220001220703125,6.7220001220703125,6.7769999504089355,0,6.7769999504089355
2017-11-28,6.585999965667725,6.572999954223633,6.585999965667725,6.572999954223633,0,6.572999954223633
2017-11-29,6.4710001945495605,6.36899995803833,6.4710001945495605,6.36899995803833,0,6.36899995803833
2017-11-30,6.302000045776367,6.302000045776367,6.302000045776367,6.302000045776367,0,6.302000045776367
2017-12-01,6.4029998779296875,6.314000129699707,6.314000129699707,6.4029998779296875,0,6.4029998779296875
2017-12-04,6.495999813079834,6.495999813079834,6.495999813079834,6.495999813079834,0,6.495999813079834
2017-12-05,6.583000183105469,6.583000183105469,6.583000183105469,6.583000183105469,0,6.583000183105469
2017-12-06,6.6620001792907715,6.6620001792907715,6.6620001792907715,6.6620001792907715,0,6.6620001792907715
2017-12-07,6.540999889373779,6.540999889373779,6.540999889373779,6.540999889373779,0,6.540999889373779
2017-12-08,6.564000129699707,6.564000129699707,6.564000129699707,6.564000129699707,0,6.564000129699707
2017-12-11,6.513000011444092,6.513000011444092,6.513000011444092,6.513000011444092,0,6.513000011444092
2017-12-12,6.513000011444092,6.506999969482422,6.513000011444092,6.506999969482422,0,6.506999969482422
2017-12-13,6.465000152587891,6.465000152587891,6.465000152587891,6.465000152587891,0,6.465000152587891
2017-12-14,6.913000106811523,6.4720001220703125,6.4720001220703125,6.913000106811523,0,6.913000106811523
2017-12-15,6.704999923706055,6.704999923706055,6.704999923706055,6.704999923706055,0,6.704999923706055
2017-12-18,6.8460001945495605,6.8460001945495605,6.8460001945495605,6.8460001945495605,0,6.8460001945495605
2017-12-19,7.0269999504089355,7.006999969482422,7.006999969482422,7.0269999504089355,0,7.0269999504089355
2017-12-20,7.335999965667725,7.127999782562256,7.127999782562256,7.335999965667725,0,7.335999965667725
2017-12-21,7.564000129699707,7.539999961853027,7.539999961853027,7.564000129699707,0,7.564000129699707
2017-12-22,7.5,7.5,7.5,7.5,0,7.5
2017-12-27,7.4029998779296875,7.4029998779296875,7.4029998779296875,7.4029998779296875,0,7.4029998779296875
2017-12-28,7.197000026702881,7.197000026702881,7.197000026702881,7.197000026702881,0,7.197000026702881
2017-12-29,7.420000076293945,7.420000076293945,7.420000076293945,7.420000076293945,0,7.420000076293945
2018-01-02,7.454999923706055,7.3470001220703125,7.3470001220703125,7.454999923706055,0,7.454999923706055
2018-01-03,7.249000072479248,7.249000072479248,7.249000072479248,7.249000072479248,0,7.249000072479248
2018-01-04,7.191999912261963,7.169000148773193,7.169000148773193,7.191999912261963,0,7.191999912261963
2018-01-05,7.324999809265137,7.170000076293945,7.170000076293945,7.324999809265137,0,7.324999809265137
2018-01-08,7.260000228881836,7.255000114440918,7.255000114440918,7.260000228881836,0,7.260000228881836
2018-01-09,7.300000190734863,7.291999816894531,7.300000190734863,7.291999816894531,0,7.291999816894531
2018-01-10,7.2789998054504395,7.1020002365112305,7.2789998054504395,7.1020002365112305,0,7.1020002365112305
2018-01-11,7.23199987411499,7.0879998207092285,7.23199987411499,7.0879998207092285,0,7.0879998207092285
2018-01-12,7.164999961853027,7.138999938964844,7.164999961853027,7.138999938964844,0,7.138999938964844
2018-01-15,7.202000141143799,7.202000141143799,7.202000141143799,7.202000141143799,0,7.202000141143799
2018-01-16,7.22599983215332,7.188000202178955,7.188000202178955,7.22599983215332,0,7.22599983215332
2018-01-17,7.203999996185303,7.173999786376953,7.173999786376953,7.203999996185303,0,7.203999996185303
2018-01-18,7.1579999923706055,7.135000228881836,7.135000228881836,7.1579999923706055,0,7.1579999923706055
2018-01-19,7.177999973297119,7.177999973297119,7.177999973297119,7.177999973297119,0,7.177999973297119
2018-01-22,7.053999900817871,7.053999900817871,7.053999900817871,7.053999900817871,0,7.053999900817871
2018-01-23,6.965000152587891,6.965000152587891,6.965000152587891,6.965000152587891,0,6.965000152587891
2018-01-24,7.034999847412109,7.034999847412109,7.034999847412109,7.034999847412109,0,7.034999847412109
2018-01-25,7.004000186920166,7.004000186920166,7.004000186920166,7.004000186920166,0,7.004000186920166
2018-01-26,7.061999797821045,7.040999889373779,7.061999797821045,7.040999889373779,0,7.040999889373779
