Date,average_price,return
2014-01-01,9.004523791964091,-0.4146318090689052
2015-01-01,2.6438888874318867,-0.7063821531804522
2016-01-01,1.2708730170178035,-0.5193167825398848
2017-01-01,1.4212350529503537,0.11831397308708753
2018-01-01,1.6720717119505681,0.17649202957631854
2019-01-01,1.4224206327445923,-0.14930644267328907
2020-01-01,1.0994466368859936,-0.2270594143698641
