Date,average_price,return
2009-01-01,241.62088151962038,-0.3447018760177155
2010-01-01,264.74151986742777,0.09568973593008731
2011-01-01,300.2529115828257,0.1341360876570499
2012-01-01,218.50130035400392,-0.27227583172418407
2013-01-01,174.9523814065116,-0.1993073674021012
2014-01-01,151.48412701440236,-0.13414081136500472
2015-01-01,93.33650814540802,-0.38385288290611436
2016-01-01,14.6035713960254,-0.8435384857844195
2017-01-01,28.28804775253235,0.9370636802057477
2018-01-01,38.3402390651019,0.3553511857908142
2019-01-01,32.51587294775342,-0.15191261868395436
2020-01-01,12.69438736994747,-0.6095941391349129
