Date,average_price,return
1989-01-01,12.949398074831281,0.12232745882988977
1990-01-01,11.885759018155426,-0.08213810792821068
1991-01-01,16.179044651890933,0.3612125760902219
1992-01-01,17.349820824119988,0.07236373948026771
1993-01-01,12.863479455940338,-0.2585814236157799
1994-01-01,14.72663186466883,0.14484046988298263
1995-01-01,21.32771781134227,0.4482413906543243
1996-01-01,28.656659974826603,0.34363461802681644
1997-01-01,26.88089854726678,-0.06196679686745546
1998-01-01,21.705807428511363,-0.1925192757100605
1999-01-01,14.22367196612888,-0.3447066176655759
2000-01-01,11.498418543073866,-0.19159985055509682
2001-01-01,9.699299058606547,-0.15646668954758375
2002-01-01,10.1410889398484,0.045548640017428504
2003-01-01,6.693834802461049,-0.3399293860683648
2004-01-01,11.394343152878777,0.7022145734295003
2005-01-01,12.290456597767179,0.07864546756800093
2006-01-01,13.50993491548941,0.09922156333425199
2007-01-01,34.27806388429437,1.537248632115458
2008-01-01,75.69318785686266,1.2082107120275252
2009-01-01,39.33708349863688,-0.4803088017243495
2010-01-01,48.32838409666031,0.22857059543661895
2011-01-01,57.16698195442321,0.18288626907295422
2012-01-01,46.305340713500975,-0.18999850734785606
2013-01-01,45.757185224502805,-0.011837845927745155
2014-01-01,41.393110078478614,-0.0953746417008021
2015-01-01,37.514856792631605,-0.09369320832607397
2016-01-01,24.87188796391563,-0.3370123175093451
2017-01-01,24.093036522428353,-0.03131452837907768
2018-01-01,28.453862254838068,0.18099942397672442
2019-01-01,23.590299053797647,-0.17092805038140155
2020-01-01,16.23344604017235,-0.3118592518411065
