Date,average_price,return
2015-06-01,154.64545544711027,-0.022715773233081233
2015-07-01,107.72727272727273,-0.30339192693498745
2015-08-01,103.07619004022507,-0.04317460722153948
2015-09-01,101.53333318801154,-0.014968120684431957
2015-10-01,58.5454548922452,-0.4233868518446521
2015-11-01,65.32999992370605,0.1158850852546628
2015-12-01,71.67272723804821,0.09708751449180078
2016-01-01,50.031578867059004,-0.30194397792499206
2016-02-01,52.52999992370606,0.049936882129698774
2016-03-01,56.472726821899414,0.07505667054863366
2016-04-01,51.657142639160156,-0.08527274055539026
2016-05-01,32.36190496172224,-0.373525067234567
2016-06-01,41.62727243250067,0.2863047611609247
2016-07-01,47.18000049591065,0.1333915901507557
2016-08-01,44.073913408362344,-0.06583482524163019
2016-09-01,41.495238167899,-0.05850797083914232
2016-10-01,36.74380965459915,-0.1145053920181036
2016-11-01,26.04000018891834,-0.2913091910256244
2016-12-01,22.457142784481956,-0.1375905291260757
2017-01-01,19.011999893188477,-0.15340967122826046
2017-02-01,19.28631551642167,0.014428551692316867
2017-03-01,16.0043480499931,-0.17017078579027084
2017-04-01,14.893684337013646,-0.06939762304031712
2017-05-01,15.079090855338357,0.012448667108107093
2017-06-01,12.042727253653787,-0.20136251122922474
2017-07-01,9.631999969482422,-0.20018117436313654
2017-08-01,8.832173969434654,-0.08303841388931674
2017-09-01,9.085999965667725,0.02873879037159835
2017-10-01,6.719090916893699,-0.2605006667089595
2017-11-01,5.037142889840262,-0.25032374883104247
2017-12-01,4.40799994468689,-0.12490075404101227
2018-01-01,5.377619062151227,0.21996804211239884
2018-02-01,4.802947420822947,-0.10686358306279746
2018-03-01,22.942381018684024,3.7767295805110086
2018-04-01,22.01666663941883,-0.040349533839199286
2018-05-01,10.054545467550104,-0.5433211742622128
2018-06-01,9.083333401452927,-0.09659432832957521
2018-07-01,7.3464761688595726,-0.19121363885151846
2018-08-01,6.271739109702732,-0.1462928667369075
2018-09-01,5.133684208518581,-0.1814576278250345
2018-10-01,4.735652177230172,-0.07753340780641207
2018-11-01,4.110000019981747,-0.13211531038040916
2018-12-01,3.6726315648932206,-0.10641568198592588
2019-01-01,3.569523822693598,-0.0280746218012262
2019-02-01,4.873684255700362,0.3653597784431179
2019-03-01,7.211904752822149,0.4797644604052788
2019-04-01,6.527619021279471,-0.09488280211616835
2019-05-01,5.239999944513494,-0.19725708142102819
2019-06-01,4.145249962806702,-0.208921754446399
2019-07-01,2.915454550222917,-0.2966758153592996
2019-08-01,5.619500057263807,0.9274867642282875
2019-09-01,5.96800000667572,0.06201618397733431
2019-10-01,4.81260871887207,-0.19359773567547683
2019-11-01,4.621499967575073,-0.0397100122741304
2019-12-01,5.627381029583159,0.217652508723456
2020-01-01,5.270952338264102,-0.06333828995145517
2020-02-01,4.728947338305022,-0.10282866646780957
2020-03-01,3.153500025922602,-0.3331496842058515
2020-04-01,3.584285713377453,0.136605575999264
2020-05-01,4.077000021934509,0.13746513195589372
2020-06-01,4.017954566261985,-0.014482574283751727
2020-07-01,3.7209090861407192,-0.07392952688303187
2020-08-01,3.4509523709615073,-0.07255127952056675
2020-09-01,2.949285700207665,-0.14537049974238492
2020-10-01,3.1859090978449043,0.08023074794706335
2020-11-01,3.1059000134468078,-0.02511342349730516
2020-12-01,2.8778636238791724,-0.07342038976797885
