Date,average_price,return
2004-04-01,47.68571472167969,-0.0016947584197262028
2004-05-01,47.93499984741211,0.005227668856121521
2004-06-01,47.68095216296968,-0.0052998369719644755
2004-07-01,48.53809538341704,0.017976638082178146
2004-08-01,48.968181956898086,0.008860804489415277
2004-09-01,49.11904725574312,0.003080884215342641
2004-10-01,49.014285677955264,-0.002132809645968974
2004-11-01,50.56666692097982,0.03167201605720344
2004-12-01,54.25909129056063,0.07302091663171985
2005-01-01,68.82999992370605,0.2685431747302465
2005-02-01,74.51578963430305,0.0826062722199528
2005-03-01,71.4363635670055,-0.04132581943250247
2005-04-01,80.61428578694661,0.12847689554259648
2005-05-01,79.56666637602306,-0.012995456086930684
2005-06-01,77.88181825117631,-0.02117530118560391
2005-07-01,89.40499992370606,0.1479572759249968
2005-08-01,83.38260916005011,-0.06736078260494568
2005-09-01,91.6952380225772,0.09969259712863243
2005-10-01,94.01428658621651,0.02529082876766531
2005-11-01,93.36190432593936,-0.0069391821601377385
2005-12-01,126.26666695731026,0.3524431390826799
2006-01-01,150.6099998474121,0.19279302666896336
2006-02-01,168.29473716334292,0.11742073789155967
2006-03-01,165.88695559294328,-0.014306933246894695
2006-04-01,171.01052615517065,0.03088591591734127
2006-05-01,145.47272768887606,-0.1493346581667273
2006-06-01,132.9045444835316,-0.08639545985708169
2006-07-01,122.98999900817871,-0.07459899519524262
2006-08-01,105.96956535007642,-0.13838876165020905
2006-09-01,117.13500022888184,0.1053645435075606
2006-10-01,111.43181818181819,-0.048688966029962255
2006-11-01,117.41428484235492,0.05368723905029902
2006-12-01,115.0400001525879,-0.020221429555652724
2007-01-01,102.69000015258788,-0.10735396369627168
2007-02-01,87.88421028538754,-0.14417947069043047
2007-03-01,82.11363636363636,-0.06566110002026894
2007-04-01,89.22000007629394,0.08654303995486677
2007-05-01,83.71363691850142,-0.06171669079896784
2007-06-01,81.51904732840401,-0.026215437184194123
2007-07-01,88.12381017775763,0.08102109955659767
2007-08-01,83.92173966117527,-0.04768371349475497
2007-09-01,73.58947352359169,-0.12311787362010075
2007-10-01,91.35652193815812,0.2414346449818068
2007-11-01,64.5952377319336,-0.29293238882649253
2007-12-01,64.9299997329712,0.005182456366626373
2008-01-01,84.62857128324963,0.3033816668918847
2008-02-01,83.75000076293945,-0.010381488272673592
2008-03-01,55.71000022888184,-0.3348059734760708
2008-04-01,59.227272900668055,0.06313539144382825
2008-05-01,66.65714336576916,0.12544677648018634
2008-06-01,63.609523228236604,-0.04572083326177487
2008-07-01,48.627272692593664,-0.23553470888133052
2008-08-01,46.961904979887464,-0.03424760675422064
2008-09-01,50.05238051641555,0.06580813827402568
2008-10-01,30.79999998341436,-0.384644652948865
2008-11-01,28.06842131363718,-0.08868761919636751
2008-12-01,21.16818176616322,-0.24583639636766627
2009-01-01,21.119999980926515,-0.0022761418892255077
2009-02-01,21.442105042307002,0.015251186632167627
2009-03-01,23.38181816447865,0.0904628122259655
2009-04-01,32.052380879720054,0.37082499976043826
2009-05-01,38.97500038146973,0.21597832397310932
2009-06-01,49.75000017339533,0.27645926071750515
2009-07-01,42.472727342085406,-0.14627684032052665
2009-08-01,45.56190490722656,0.07273320453994368
2009-09-01,47.90476208641415,0.051421405315649774
2009-10-01,49.422727064652875,0.03168714157270013
2009-11-01,64.93999977111817,0.31397038625906265
2009-12-01,112.0,0.7246689312403047
2010-01-01,120.53157886705901,0.07617481131302688
2010-02-01,92.91052607486122,-0.2291603001621889
2010-03-01,104.04347826086956,0.11982444461715924
2010-04-01,97.41428520565941,-0.0637156039573061
2010-05-01,81.29500007629395,-0.16547147161563316
2010-06-01,86.39090936834162,0.06268416615124248
2010-07-01,77.27619062151227,-0.10550553077254084
2010-08-01,83.51363580877131,0.08071626120662645
2010-09-01,78.16666630336216,-0.06402510744056918
2010-10-01,87.490476335798,0.119281152355282
2010-11-01,88.58095296223958,0.0124639466158147
2010-12-01,97.39999979192561,0.0995591776196563
2011-01-01,105.63499946594239,0.08454825145389222
2011-02-01,99.30526372006065,-0.059920819594669425
2011-03-01,81.3782614003057,-0.180524190241222
2011-04-01,74.3650001525879,-0.08618101599908917
2011-05-01,71.52380897885277,-0.03820602659726147
2011-06-01,45.73181863264604,-0.3606070581871915
2011-07-01,44.03499984741211,-0.037103680456360456
2011-08-01,33.26521749081819,-0.24457323478852813
2011-09-01,26.25238100687663,-0.21081589158036412
2011-10-01,26.109523682367232,-0.00544169020219446
2011-11-01,26.86190487089611,0.028816350603783375
2011-12-01,25.16190501621791,-0.063286645636218
2012-01-01,26.270000076293947,0.044038599595770715
2012-02-01,24.84000015258789,-0.05443471334423361
2012-03-01,24.50909103046764,-0.013321623191929616
2012-04-01,19.65999984741211,-0.19784867488670016
2012-05-01,16.772727272727273,-0.14686025417568324
2012-06-01,15.104761895679292,-0.09944509023050292
2012-07-01,14.480952399117607,-0.04129886329026649
2012-08-01,15.017391287762186,0.0370444480348728
2012-09-01,14.473684210526315,-0.036205161523555865
2012-10-01,14.876190412612189,0.027809519416842208
2012-11-01,14.51428558712914,-0.024327789268966553
2012-12-01,13.839999961853028,-0.0464566871878316
2013-01-01,16.323809396652948,0.17946600011893094
2013-02-01,17.147368380897923,0.050451396744061405
2013-03-01,17.064999866485596,-0.004803565922342044
2013-04-01,17.52727257121693,0.02708893690876628
2013-05-01,16.422727194699373,-0.06301866830846388
2013-06-01,14.794999980926514,-0.09911430631924685
2013-07-01,15.013636328957297,0.014777718709878035
2013-08-01,14.459090839732777,-0.036936121075142166
