Date,average_price,return
1974-01-01,11.835380656965848,-0.10383707674222256
1975-01-01,11.670464595862194,-0.013934157749847303
1976-01-01,12.23221274267269,0.0481341717115243
1977-01-01,12.69253938364428,0.037632327907911385
1978-01-01,11.77924919128418,-0.07195488347564043
1979-01-01,10.506098764359685,-0.10808417465745927
1980-01-01,8.869900564862112,-0.15573794195121426
1981-01-01,7.645251320977496,-0.13806797888310418
1982-01-01,7.583563304984051,-0.008068801587226011
1983-01-01,8.58293216238545,0.1317809078938652
1984-01-01,8.144128039959938,-0.051125199887815026
1985-01-01,9.06935222943624,0.11360629215756445
1986-01-01,11.5321873797745,0.2715557945080884
1987-01-01,11.708387067901219,0.015278947724673904
1988-01-01,10.574139076730479,-0.09687482866707613
1989-01-01,10.623029304904188,0.00462356583537827
1990-01-01,11.465664863586426,0.07932158845624476
1991-01-01,13.047981181674533,0.13800475915821978
1992-01-01,15.300344026694864,0.17262155835905876
1993-01-01,18.82175658460249,0.23015250845103455
1994-01-01,18.302875613734734,-0.027568147985307396
1995-01-01,19.546390433060495,0.06794095340912493
1996-01-01,21.71697419265221,0.11104780532370924
1997-01-01,24.190827475653755,0.11391335003927745
1998-01-01,29.488334371493412,0.21898824672993095
1999-01-01,28.10840005730864,-0.04679593960107714
2000-01-01,24.996645851740762,-0.11070549014613054
2001-01-01,28.97993508535414,0.15935294908120567
2002-01-01,33.53109577230738,0.1570452340058313
2003-01-01,41.07742084555912,0.22505453220184013
2004-01-01,42.08731680649977,0.02458518427282986
2005-01-01,44.00406837463379,0.04554226103190317
2006-01-01,41.6265762646993,-0.05402891591053421
2007-01-01,43.34795724072502,0.04135293196057318
2008-01-01,43.98211819784982,0.014629546522875361
2009-01-01,46.189099554031614,0.05017906018654841
2010-01-01,54.771294230506534,0.18580562858636251
2011-01-01,62.94565462687659,0.14924533939198203
2012-01-01,72.73457250976563,0.1555137990209948
2013-01-01,69.77531534527975,-0.040685702305991486
2014-01-01,70.92099170079307,0.01641950810030729
2015-01-01,78.9933692689926,0.11382211915839946
2016-01-01,85.44375128973098,0.08165725908934444
2017-01-01,88.33535110048089,0.03384214488599396
2018-01-01,90.53006738305567,0.024845277176498662
2019-01-01,99.2599581461104,0.09643084353529043
2020-01-01,101.12270496956445,0.01876634705720999
